  2.640000E-01  5.339646E-06  1.000000E+00 -9.696635E-02  2.000121E+00 -8.273355E-02  1.814096E-03 -2.233890E-05  1.777532E-07 -8.135713E-10  2.065383E-12
  2.660000E-01  5.227181E-06  1.000000E+00 -9.770456E-02  2.000125E+00 -8.316733E-02  1.832810E-03 -2.265244E-05  1.806184E-07 -8.279336E-10  2.101852E-12
  2.680000E-01  5.116840E-06  1.000000E+00 -9.844934E-02  2.000130E+00 -8.360292E-02  1.851723E-03 -2.297041E-05  1.835329E-07 -8.425879E-10  2.139152E-12
  2.700000E-01  5.008586E-06  1.000000E+00 -9.920095E-02  2.000134E+00 -8.404039E-02  1.870838E-03 -2.329294E-05  1.864978E-07 -8.575413E-10  2.177308E-12
  2.720000E-01  4.902381E-06  1.000000E+00 -9.995968E-02  2.000138E+00 -8.447976E-02  1.890159E-03 -2.362011E-05  1.895142E-07 -8.728010E-10  2.216340E-12
  2.740000E-01  4.798190E-06  1.000000E+00 -1.007258E-01  2.000143E+00 -8.492109E-02  1.909690E-03 -2.395203E-05  1.925834E-07 -8.883742E-10  2.256271E-12
  2.760000E-01  4.695976E-06  1.000000E+00 -1.014996E-01  2.000148E+00 -8.536441E-02  1.929436E-03 -2.428879E-05  1.957063E-07 -9.042685E-10  2.297125E-12
  2.780000E-01  4.595706E-06  1.000000E+00 -1.022814E-01  2.000152E+00 -8.580978E-02  1.949399E-03 -2.463051E-05  1.988843E-07 -9.204913E-10  2.338923E-12
  2.800000E-01  4.497344E-06  1.000000E+00 -1.030714E-01  2.000157E+00 -8.625724E-02  1.969586E-03 -2.497728E-05  2.021184E-07 -9.370501E-10  2.381690E-12
  2.820000E-01  4.400857E-06  1.000000E+00 -1.038698E-01  2.000162E+00 -8.670683E-02  1.989999E-03 -2.532922E-05  2.054099E-07 -9.539527E-10  2.425449E-12
  2.840000E-01  4.306212E-06  1.000000E+00 -1.046770E-01  2.000168E+00 -8.715860E-02  2.010643E-03 -2.568644E-05  2.087600E-07 -9.712070E-10  2.470225E-12
